,movie_id,movie_title,rel_date,unknown,Action,Adventure,Animation,Children's,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,rel_year,numMovieRatings,avgRating
1117,1118,Up in Smoke (1978),01-Jan-1978,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1978,47,3.2553
338,339,Mad City (1997),01-Jan-1997,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,47,3.2553
454,455,Jackie Chan's First Strike (1996),10-Jan-1997,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,145,3.2552
1376,1377,Hotel de Love (1996),07-Feb-1997,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1997,4,3.25
1295,1296,Indian Summer (1996),01-Jan-1996,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,20,3.25
1260,1261,"Run of the Country, The (1995)",01-Jan-1995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995,4,3.25
1380,1381,Losing Chase (1996),01-Jan-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,8,3.25
1173,1174,Caught (1996),27-Sep-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1996,8,3.25
969,970,Hear My Song (1991),01-Jan-1991,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1991,8,3.25
625,626,So Dear to My Heart (1949),01-Jan-1949,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1949,4,3.25
1663,1664,8 Heads in a Duffel Bag (1997),18-Apr-1997,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,4,3.25
1425,1426,Grace of My Heart (1996),13-Sep-1996,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,8,3.25
1009,1010,Basquiat (1996),16-Aug-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,44,3.25
1498,1499,Grosse Fatigue (1994),01-Jan-1994,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,4,3.25
248,249,Austin Powers: International Man of Mystery (1997),02-May-1997,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,130,3.2462
1050,1051,"Associate, The (1996)",19-Oct-1996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,41,3.2439
635,636,Escape from New York (1981),01-Jan-1981,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1981,91,3.2418
53,54,Outbreak (1995),01-Jan-1995,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1995,104,3.2404
1044,1045,Fearless (1993),01-Jan-1993,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993,25,3.24
1016,1017,Trees Lounge (1996),11-Oct-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,50,3.24
959,960,Naked (1993),01-Jan-1993,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993,25,3.24
946,947,"Big Blue, The (Grand bleu, Le) (1988)",01-Jan-1988,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1988,17,3.2353
122,123,"Frighteners, The (1996)",19-Jul-1996,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1996,115,3.2348
277,278,Bed of Roses (1996),01-Jan-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1996,60,3.2333
270,271,Starship Troopers (1997),01-Jan-1997,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1997,211,3.2322
814,815,One Fine Day (1996),30-Nov-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1996,112,3.2321
786,787,Roommates (1995),01-Jan-1995,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1995,13,3.2308
713,714,Carrington (1995),01-Jan-1995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1995,13,3.2308
1186,1187,Switchblade Sisters (1975),17-May-1975,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1975,13,3.2308
1403,1404,Withnail and I (1987),01-Jan-1987,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1987,13,3.2308
882,883,Telling Lies in America (1997),01-Jan-1997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,13,3.2308
158,159,Basic Instinct (1992),01-Jan-1992,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1992,101,3.2277
626,627,Robin Hood: Prince of Thieves (1991),01-Jan-1991,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1991,75,3.2267
1010,1011,2 Days in the Valley (1996),27-Sep-1996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1996,93,3.2258
1043,1044,"Paper, The (1994)",01-Jan-1994,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,40,3.225
897,898,"Postman, The (1997)",01-Jan-1997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,58,3.2241
904,905,Great Expectations (1998),01-Jan-1998,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1998,27,3.2222
775,776,Three Wishes (1995),01-Jan-1995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995,9,3.2222
1281,1282,"Grass Harp, The (1995)",11-Oct-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,9,3.2222
1619,1620,"Sixth Man, The (1997)",28-Mar-1997,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,9,3.2222
1400,1401,M. Butterfly (1993),01-Jan-1993,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993,18,3.2222
580,581,Kalifornia (1993),01-Jan-1993,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1993,59,3.2203
894,895,Scream 2 (1997),01-Jan-1997,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1997,106,3.217
117,118,Twister (1996),10-May-1996,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1996,293,3.215
139,140,Homeward Bound: The Incredible Journey (1993),01-Jan-1993,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,61,3.2131
1244,1245,Gridlock'd (1997),29-Jan-1997,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1997,19,3.2105
476,477,Matilda (1996),02-Aug-1996,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,95,3.2105
561,562,"Quick and the Dead, The (1995)",01-Jan-1995,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1995,48,3.2083
364,365,Powder (1995),01-Jan-1995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995,48,3.2083
231,232,Young Guns (1988),01-Jan-1988,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1988,101,3.2079
1,2,GoldenEye (1995),01-Jan-1995,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1995,131,3.2061
15,16,French Twist (Gazon maudit) (1995),01-Jan-1995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1995,39,3.2051
832,833,Bulletproof (1996),06-Sep-1996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,49,3.2041
147,148,"Ghost and the Darkness, The (1996)",11-Oct-1996,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,128,3.2031
389,390,Fear of a Black Hat (1993),01-Jan-1993,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,10,3.2
1343,1344,"Story of Xinghua, The (1993)",01-Jan-1993,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993,5,3.2
1396,1397,Of Human Bondage (1934),01-Jan-1934,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1934,5,3.2
359,360,Wonderland (1997),01-Jan-1997,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1997,10,3.2
732,733,Go Fish (1994),01-Jan-1994,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1994,15,3.2
1055,1056,Cronos (1992),01-Jan-1992,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1992,10,3.2
1510,1511,Children of the Revolution (1996),01-May-1997,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,5,3.2
798,799,Boys Life (1995),01-Jan-1995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995,5,3.2
978,979,"Trigger Effect, The (1996)",30-Aug-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1996,35,3.2
1054,1055,"Simple Twist of Fate, A (1994)",01-Jan-1994,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,10,3.2
71,72,"Mask, The (1994)",01-Jan-1994,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1994,129,3.1938
1040,1041,Forget Paris (1995),01-Jan-1995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1995,62,3.1935
905,906,Oscar & Lucinda (1997),31-Dec-1997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1997,21,3.1905
279,280,Up Close and Personal (1996),01-Mar-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1996,85,3.1882
1017,1018,Tie Me Up! Tie Me Down! (1990),01-Jan-1990,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1990,32,3.1875
558,559,Interview with the Vampire (1994),01-Jan-1994,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1994,137,3.1825
1420,1421,My Crazy Life (Mi vida loca) (1993),01-Jan-1993,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993,11,3.1818
979,980,Mother Night (1996),01-Nov-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,22,3.1818
971,972,Passion Fish (1992),01-Jan-1992,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1992,28,3.1786
951,952,Blue in the Face (1995),01-Jan-1995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,45,3.1778
748,749,"MatchMaker, The (1997)",01-Jan-1997,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1997,51,3.1765
1045,1046,Malice (1993),01-Jan-1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1993,46,3.1739
618,619,Extreme Measures (1996),27-Sep-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1996,64,3.1719
218,219,"Nightmare on Elm Street, A (1984)",01-Jan-1984,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1984,111,3.1712
879,880,Soul Food (1997),01-Jan-1997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,59,3.1695
1068,1069,Amateur (1994),01-Jan-1994,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1994,18,3.1667
1468,1469,Tom and Huck (1995),01-Jan-1995,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,12,3.1667
1067,1068,"Star Maker, The (Uomo delle stelle, L') (1995)",01-Mar-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,12,3.1667
926,927,"Flower of My Secret, The (Flor de mi secreto, La) (1995)",08-Mar-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,6,3.1667
966,967,Little Lord Fauntleroy (1936),01-Jan-1936,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1936,12,3.1667
1590,1591,Duoluo tianshi (1995),21-Jan-1998,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1998,6,3.1667
1265,1266,Bread and Chocolate (Pane e cioccolata) (1973),01-Jan-1973,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1973,12,3.1667
534,535,Addicted to Love (1997),23-May-1997,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1997,54,3.1667
915,916,Lost in Space (1998),27-Mar-1998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1998,18,3.1667
1165,1166,Love & Human Remains (1993),01-Jan-1993,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,12,3.1667
243,244,Smilla's Sense of Snow (1997),14-Mar-1997,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1997,48,3.1667
1327,1328,Of Love and Shadows (1994),10-May-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,6,3.1667
592,593,Stalingrad (1993),01-Jan-1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1993,12,3.1667
370,371,"Bridges of Madison County, The (1995)",09-Feb-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1996,67,3.1642
863,864,My Fellow Americans (1996),20-Dec-1996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,86,3.1628
311,312,Midnight in the Garden of Good and Evil (1997),01-Jan-1997,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1997,80,3.1625
1034,1035,Cool Runnings (1993),01-Jan-1993,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,68,3.1618
994,995,"Kiss Me, Guido (1997)",01-Jan-1997,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,31,3.1613
283,284,Tin Cup (1996),16-Aug-1996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1996,193,3.1606
974,975,Fear (1996),12-Apr-1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1996,44,3.1591
216,217,Bram Stoker's Dracula (1992),01-Jan-1992,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1992,120,3.1583
293,294,Liar Liar (1997),21-Mar-1997,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,485,3.1567
715,716,Home for the Holidays (1995),01-Jan-1995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1995,58,3.1552
543,544,Things to Do in Denver when You're Dead (1995),02-Feb-1996,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1996,71,3.1549
1280,1281,Manny & Lo (1996),26-Jul-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,13,3.1538
784,785,Only You (1994),01-Jan-1994,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1994,39,3.1538
730,731,"Corrina, Corrina (1994)",01-Jan-1994,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1994,39,3.1538
577,578,Demolition Man (1993),01-Jan-1993,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1993,92,3.1522
596,597,Eraser (1996),21-Jun-1996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1996,206,3.1505
688,689,"Jackal, The (1997)",01-Jan-1997,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1997,87,3.1494
841,842,Pollyanna (1960),01-Jan-1960,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1960,27,3.1481
945,946,"Fox and the Hound, The (1981)",01-Jan-1981,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981,61,3.1475
722,723,Boys on the Side (1995),01-Jan-1995,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1995,34,3.1471
349,350,Fallen (1998),16-Jan-1998,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1998,41,3.1463
280,281,"River Wild, The (1994)",01-Jan-1994,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1994,146,3.1438
1170,1171,Wild Reeds (1994),01-Jan-1994,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,14,3.1429
1513,1514,Dream With the Fishes (1997),20-Jun-1997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,7,3.1429
408,409,Jack (1996),07-Aug-1996,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,70,3.1429
1293,1294,Ayn Rand: A Sense of Life (1997),13-Feb-1998,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1998,7,3.1429
1312,1313,Palmetto (1998),20-Feb-1998,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1998,14,3.1429
1197,1198,Purple Noon (1960),28-Jun-1960,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1960,7,3.1429
1041,1042,Just Cause (1995),01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1995,28,3.1429
61,62,Stargate (1994),01-Jan-1994,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1994,127,3.1417
695,696,City Hall (1996),16-Feb-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1996,79,3.1392
323,324,Lost Highway (1997),21-Feb-1997,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1997,125,3.136
1445,1446,"Bye Bye, Love (1995)",01-Jan-1995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,15,3.1333
1284,1285,Princess Caraboo (1994),01-Jan-1994,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,15,3.1333
961,962,Ruby in Paradise (1993),01-Jan-1993,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993,23,3.1304
1314,1315,Inventing the Abbotts (1997),04-Apr-1997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1997,23,3.1304
320,321,Mother (1996),25-Dec-1996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,169,3.1302
101,102,"Aristocats, The (1970)",01-Jan-1970,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1970,54,3.1296
409,410,Kingpin (1996),12-Jul-1996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,162,3.1296
472,473,James and the Giant Peach (1996),12-Apr-1996,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1996,126,3.127
1237,1238,Full Speed (1996),01-Jan-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,8,3.125
1076,1077,Love and a .45 (1994),01-Jan-1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1994,8,3.125
747,748,"Saint, The (1997)",14-Mar-1997,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1997,316,3.1234
457,458,Nixon (1995),01-Jan-1995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995,90,3.1222
16,17,From Dusk Till Dawn (1996),05-Feb-1996,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1996,92,3.1196
556,557,Farinelli: il castrato (1994),01-Jan-1994,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1994,17,3.1176
927,928,"Craft, The (1996)",26-Apr-1996,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1996,104,3.1154
289,290,Fierce Creatures (1997),10-Jan-1997,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,96,3.1146
811,812,Andre (1994),01-Jan-1994,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,18,3.1111
902,903,Afterglow (1997),26-Dec-1997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1997,18,3.1111
228,229,Star Trek III: The Search for Spock (1984),01-Jan-1984,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1984,171,3.1111
1003,1004,Geronimo: An American Legend (1993),01-Jan-1993,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1993,9,3.1111
765,766,Man of the Year (1995),01-Mar-1996,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1996,9,3.1111
1149,1150,Last Dance (1996),03-May-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,9,3.1111
244,245,"Devil's Own, The (1997)",26-Mar-1997,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1997,240,3.1083
26,27,Bad Boys (1995),01-Jan-1995,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,57,3.1053
1116,1117,Surviving Picasso (1996),20-Sep-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,19,3.1053
154,155,Dirty Dancing (1987),01-Jan-1987,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1987,98,3.102
1502,1503,Gold Diggers: The Secret of Bear Mountain (1995),01-Jan-1995,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,10,3.1
569,570,Wyatt Earp (1994),01-Jan-1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1994,50,3.1
1399,1400,Picture Bride (1995),01-Jan-1995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1995,10,3.1
62,63,"Santa Clause, The (1994)",01-Jan-1994,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,82,3.0976
796,797,Timecop (1994),01-Jan-1994,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1994,31,3.0968
342,343,Alien: Resurrection (1997),01-Jan-1997,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1997,124,3.0968
416,417,"Parent Trap, The (1961)",01-Jan-1961,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1961,73,3.0959
871,872,Love Jones (1997),14-Mar-1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1997,42,3.0952
594,595,"Fan, The (1996)",16-Aug-1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1996,64,3.0938
619,620,"Chamber, The (1996)",11-Oct-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,43,3.093
989,990,Anna Karenina (1997),04-Apr-1997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1997,33,3.0909
340,341,Critical Care (1997),01-Jan-1997,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,11,3.0909
93,94,Home Alone (1990),01-Jan-1990,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,137,3.0876
321,322,Murder at 1600 (1997),18-Apr-1997,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1997,218,3.0872
1092,1093,Live Nude Girls (1995),01-Mar-1996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,23,3.087
795,796,Speechless (1994),01-Jan-1994,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1994,36,3.0833
471,472,Dragonheart (1996),31-May-1996,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1996,158,3.0823
40,41,Billy Madison (1995),01-Jan-1995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,37,3.0811
711,712,Tin Men (1987),01-Jan-1987,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1987,51,3.0784
107,108,Kids in the Hall: Brain Candy (1996),12-Apr-1996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,65,3.0769
767,768,Casper (1995),01-Jan-1995,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,52,3.0769
885,886,"Life Less Ordinary, A (1997)",01-Jan-1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1997,53,3.0755
1169,1170,Spanking the Monkey (1994),01-Jan-1994,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,27,3.0741
141,142,Bedknobs and Broomsticks (1971),01-Jan-1971,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1971,57,3.0702
845,846,To Gillian on Her 37th Birthday (1996),18-Oct-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1996,44,3.0682
560,561,Mary Shelley's Frankenstein (1994),01-Jan-1994,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1994,59,3.0678
940,941,With Honors (1994),01-Jan-1994,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,46,3.0652
771,772,Kids (1995),01-Jan-1995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995,49,3.0612
1013,1014,Romy and Michele's High School Reunion (1997),25-Apr-1997,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,98,3.0612
681,682,I Know What You Did Last Summer (1997),17-Oct-1997,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1997,100,3.06
1106,1107,Beyond Rangoon (1995),01-Jan-1995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995,18,3.0556
1264,1265,Star Maps (1997),01-Jan-1997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,19,3.0526
89,90,So I Married an Axe Murderer (1993),01-Jan-1993,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1993,95,3.0526
1059,1060,"Adventures of Pinocchio, The (1996)",26-Jul-1996,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,39,3.0513
66,67,Ace Ventura: Pet Detective (1994),01-Jan-1994,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,103,3.0485
678,679,Conan the Barbarian (1981),01-Jan-1981,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981,107,3.0467
760,761,Nick of Time (1995),01-Jan-1995,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1995,44,3.0455
820,821,Mrs. Winterbourne (1996),19-Apr-1996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1996,22,3.0455
